tourney_name,tourney_date,tourney_level,surface,draw_size,round,best_of,minutes,score,player_name,player_rank,player_rank_points,player_age,opponent_rank,opponent_rank_points,win,rank_diff,match_load_7,match_load_14,fatigue_score_7,fatigue_score_14
Paris Masters,2022-10-31,M,Hard,64,R64,3,115.0,7-6(5) 7-6(5),Grigor Dimitrov,28.0,1460.0,31.4,35.0,1195.0,1,-7.0,5,6,0.5,0.4
Paris Masters,2022-10-31,M,Hard,64,R16,3,71.0,6-1 6-3,Grigor Dimitrov,28.0,1460.0,31.4,1.0,6730.0,0,27.0,6,7,0.6,0.4666666666666667
United Cup,2023-01-02,T,Hard,18,RR,3,102.0,6-4 7-5,Grigor Dimitrov,28.0,1460.0,31.6,53.0,870.0,1,-25.0,0,0,0.0,0.0
United Cup,2023-01-02,T,Hard,18,RR,3,101.0,4-6 6-2 7-6(4),Grigor Dimitrov,28.0,1460.0,31.6,4.0,5550.0,0,24.0,1,1,0.1,0.06666666666666667
Australian Open,2023-01-16,G,Hard,128,R128,5,139.0,7-6(3) 7-5 6-2,Grigor Dimitrov,28.0,1395.0,31.6,82.0,635.0,1,-54.0,0,2,0.0,0.13333333333333333
Australian Open,2023-01-16,G,Hard,128,R64,5,94.0,6-3 6-2 6-0,Grigor Dimitrov,28.0,1395.0,31.6,68.0,758.0,1,-40.0,1,3,0.1,0.2
Australian Open,2023-01-16,G,Hard,128,R32,5,187.0,7-6(7) 6-3 6-4,Grigor Dimitrov,28.0,1395.0,31.6,5.0,5070.0,0,23.0,2,4,0.2,0.26666666666666666
Rotterdam,2023-02-13,A,Hard,32,QF,3,153.0,6-3 3-6 7-6(6),Grigor Dimitrov,28.0,1440.0,31.7,25.0,1620.0,1,3.0,0,0,0.0,0.0
Rotterdam,2023-02-13,A,Hard,32,R16,3,109.0,7-6(4) 7-6(5),Grigor Dimitrov,28.0,1440.0,31.7,10.0,2950.0,1,18.0,1,1,0.1,0.06666666666666667
Rotterdam,2023-02-13,A,Hard,32,R32,3,58.0,6-1 6-3,Grigor Dimitrov,28.0,1440.0,31.7,98.0,555.0,1,-70.0,2,2,0.2,0.13333333333333333
Rotterdam,2023-02-13,A,Hard,32,SF,3,81.0,6-1 6-2,Grigor Dimitrov,28.0,1440.0,31.7,11.0,2750.0,0,17.0,3,3,0.3,0.2
Marseille,2023-02-20,A,Hard,32,R16,3,65.0,6-3 6-2,Grigor Dimitrov,25.0,1575.0,31.7,116.0,453.0,1,-91.0,4,4,0.4,0.26666666666666666
Marseille,2023-02-20,A,Hard,32,QF,3,139.0,7-5 3-6 7-6(6),Grigor Dimitrov,25.0,1575.0,31.7,50.0,865.0,0,-25.0,5,5,0.5,0.3333333333333333
Indian Wells Masters,2023-03-06,M,Hard,128,R64,3,111.0,2-6 7-6(5) 3-0 RET,Grigor Dimitrov,25.0,1620.0,31.8,75.0,710.0,0,-50.0,0,2,0.0,0.13333333333333333
Miami Masters,2023-03-20,M,Hard,128,R64,3,153.0,4-6 7-6(5) 6-4,Grigor Dimitrov,27.0,1450.0,31.8,103.0,543.0,1,-76.0,0,1,0.0,0.06666666666666667
Miami Masters,2023-03-20,M,Hard,128,R32,3,87.0,6-3 6-4,Grigor Dimitrov,27.0,1450.0,31.8,11.0,2925.0,0,16.0,1,2,0.1,0.13333333333333333
Monte Carlo Masters,2023-04-10,M,Clay,64,R64,3,131.0,6-1 3-6 6-3,Grigor Dimitrov,25.0,1485.0,31.9,39.0,1019.0,1,-14.0,0,0,0.0,0.0
Monte Carlo Masters,2023-04-10,M,Clay,64,R32,3,100.0,7-6(4) 6-4,Grigor Dimitrov,25.0,1485.0,31.9,42.0,978.0,0,-17.0,1,1,0.1,0.06666666666666667
Barcelona,2023-04-17,A,Clay,64,R32,3,63.0,6-3 6-1,Grigor Dimitrov,31.0,1170.0,31.9,120.0,497.0,1,-89.0,2,2,0.2,0.13333333333333333
Barcelona,2023-04-17,A,Clay,64,R16,3,0.0,W/O,Grigor Dimitrov,31.0,1170.0,31.9,19.0,2050.0,0,12.0,3,3,0.3,0.2
Madrid Masters,2023-04-24,M,Clay,128,R64,3,116.0,7-6(6) 7-6(2),Grigor Dimitrov,32.0,1170.0,31.9,56.0,848.0,1,-24.0,2,4,0.2,0.26666666666666666
Madrid Masters,2023-04-24,M,Clay,128,R32,3,90.0,6-2 7-5,Grigor Dimitrov,32.0,1170.0,31.9,2.0,6770.0,0,30.0,3,5,0.3,0.3333333333333333
Rome Masters,2023-05-08,M,Clay,128,R64,3,97.0,6-4 7-6(3),Grigor Dimitrov,33.0,1125.0,31.9,84.0,717.0,1,-51.0,0,2,0.0,0.13333333333333333
Rome Masters,2023-05-08,M,Clay,128,R32,3,139.0,6-3 4-6 6-1,Grigor Dimitrov,33.0,1125.0,31.9,1.0,6775.0,0,32.0,1,3,0.1,0.2
Geneva,2023-05-22,A,Clay,32,SF,3,172.0,3-6 7-5 7-6(2),Grigor Dimitrov,33.0,1125.0,32.0,9.0,3390.0,1,24.0,0,2,0.0,0.13333333333333333
Geneva,2023-05-22,A,Clay,32,QF,3,163.0,6-7(5) 7-5 6-4,Grigor Dimitrov,33.0,1125.0,32.0,85.0,702.0,1,-52.0,1,3,0.1,0.2
Geneva,2023-05-22,A,Clay,32,R16,3,67.0,6-1 6-4,Grigor Dimitrov,33.0,1125.0,32.0,58.0,841.0,1,-25.0,2,4,0.2,0.26666666666666666
Geneva,2023-05-22,A,Clay,32,F,3,97.0,7-6(1) 6-1,Grigor Dimitrov,33.0,1125.0,32.0,54.0,862.0,0,-21.0,3,5,0.3,0.3333333333333333
Roland Garros,2023-05-29,G,Clay,128,R128,5,114.0,6-0 6-3 6-2,Grigor Dimitrov,29.0,1275.0,32.0,147.0,412.0,1,-118.0,4,4,0.4,0.26666666666666666
Roland Garros,2023-05-29,G,Clay,128,R64,5,170.0,7-6(4) 6-3 6-4,Grigor Dimitrov,29.0,1275.0,32.0,46.0,956.0,1,-17.0,5,5,0.5,0.3333333333333333
Roland Garros,2023-05-29,G,Clay,128,R32,5,127.0,6-4 6-3 6-1,Grigor Dimitrov,29.0,1275.0,32.0,79.0,733.0,1,-50.0,6,6,0.6,0.4
Roland Garros,2023-05-29,G,Clay,128,R16,5,138.0,6-1 6-4 6-3,Grigor Dimitrov,29.0,1275.0,32.0,27.0,1450.0,0,2.0,7,7,0.7,0.4666666666666667
Queen's Club,2023-06-19,A,Grass,32,R16,3,87.0,6-3 7-5,Grigor Dimitrov,26.0,1320.0,32.0,19.0,1655.0,1,7.0,0,0,0.0,0.0
Queen's Club,2023-06-19,A,Grass,32,R32,3,88.0,6-2 6-4,Grigor Dimitrov,26.0,1320.0,32.0,44.0,936.0,1,-18.0,1,1,0.1,0.06666666666666667
Queen's Club,2023-06-19,A,Grass,32,QF,3,92.0,6-4 6-4,Grigor Dimitrov,26.0,1320.0,32.0,2.0,7175.0,0,24.0,2,2,0.2,0.13333333333333333
Wimbledon,2023-07-03,G,Grass,128,R128,5,93.0,6-1 6-2 6-1,Grigor Dimitrov,24.0,1430.0,32.1,162.0,357.0,1,-138.0,0,3,0.0,0.2
Wimbledon,2023-07-03,G,Grass,128,R64,5,130.0,6-3 6-4 6-4,Grigor Dimitrov,24.0,1430.0,32.1,102.0,607.0,1,-78.0,1,4,0.1,0.26666666666666666
Wimbledon,2023-07-03,G,Grass,128,R32,5,99.0,6-2 6-3 6-2,Grigor Dimitrov,24.0,1430.0,32.1,10.0,3085.0,1,14.0,2,5,0.2,0.3333333333333333
Wimbledon,2023-07-03,G,Grass,128,R16,5,201.0,3-6 7-6(6) 7-6(4) 6-3,Grigor Dimitrov,24.0,1430.0,32.1,6.0,4510.0,0,18.0,3,6,0.3,0.4
Washington,2023-07-31,A,Hard,64,QF,3,0.0,W/O,Grigor Dimitrov,20.0,1600.0,32.2,36.0,1159.0,1,-16.0,0,0,0.0,0.0
Washington,2023-07-31,A,Hard,64,R16,3,106.0,6-4 6-3,Grigor Dimitrov,20.0,1600.0,32.2,55.0,901.0,1,-35.0,1,1,0.1,0.06666666666666667
Washington,2023-07-31,A,Hard,64,R32,3,89.0,7-6(6) 6-2,Grigor Dimitrov,20.0,1600.0,32.2,60.0,870.0,1,-40.0,2,2,0.2,0.13333333333333333
Washington,2023-07-31,A,Hard,64,SF,3,116.0,6-3 7-6(4),Grigor Dimitrov,20.0,1600.0,32.2,30.0,1321.0,0,-10.0,3,3,0.3,0.2
Cincinnati Masters,2023-08-14,M,Hard,64,R64,3,71.0,6-2 6-2,Grigor Dimitrov,19.0,1690.0,32.2,17.0,2310.0,0,2.0,0,4,0.0,0.26666666666666666
US Open,2023-08-28,G,Hard,128,R128,5,278.0,6-7(9) 6-7(5) 6-1 7-5 7-6(9),Grigor Dimitrov,19.0,1690.0,32.2,115.0,530.0,1,-96.0,0,1,0.0,0.06666666666666667
US Open,2023-08-28,G,Hard,128,R64,5,166.0,6-3 6-4 6-1,Grigor Dimitrov,19.0,1690.0,32.2,37.0,1120.0,1,-18.0,1,2,0.1,0.13333333333333333
US Open,2023-08-28,G,Hard,128,R32,5,222.0,6-7(2) 7-6(8) 6-1 6-1,Grigor Dimitrov,19.0,1690.0,32.2,12.0,2670.0,0,7.0,2,3,0.2,0.2
Chengdu,2023-09-20,A,Hard,32,QF,3,84.0,6-4 6-1,Grigor Dimitrov,20.0,1735.0,32.3,53.0,930.0,1,-33.0,0,0,0.0,0.0
Chengdu,2023-09-20,A,Hard,32,R16,3,85.0,6-3 6-4,Grigor Dimitrov,20.0,1735.0,32.3,70.0,815.0,1,-50.0,1,1,0.1,0.06666666666666667
Chengdu,2023-09-20,A,Hard,32,SF,3,110.0,6-3 7-6(2),Grigor Dimitrov,20.0,1735.0,32.3,10.0,3030.0,0,10.0,2,2,0.2,0.13333333333333333
Beijing,2023-09-27,A,Hard,32,R16,3,92.0,6-3 7-5,Grigor Dimitrov,19.0,1815.0,32.3,4.0,4710.0,1,15.0,3,3,0.3,0.2
Beijing,2023-09-27,A,Hard,32,R32,3,129.0,2-6 7-6(4) 6-1,Grigor Dimitrov,19.0,1815.0,32.3,39.0,1145.0,1,-20.0,4,4,0.4,0.26666666666666666
Beijing,2023-09-27,A,Hard,32,QF,3,151.0,6-4 3-6 6-2,Grigor Dimitrov,19.0,1815.0,32.3,7.0,4465.0,0,12.0,5,5,0.5,0.3333333333333333
Shanghai Masters,2023-10-02,M,Hard,128,QF,3,99.0,7-6(2) 6-4,Grigor Dimitrov,19.0,1880.0,32.3,22.0,1552.0,1,-3.0,3,6,0.3,0.4
Shanghai Masters,2023-10-02,M,Hard,128,R16,3,130.0,5-7 6-2 6-4,Grigor Dimitrov,19.0,1880.0,32.3,2.0,8715.0,1,17.0,4,7,0.4,0.4666666666666667
Shanghai Masters,2023-10-02,M,Hard,128,R32,3,118.0,7-6(6) 6-4,Grigor Dimitrov,19.0,1880.0,32.3,14.0,2385.0,1,5.0,5,8,0.5,0.5333333333333333
Shanghai Masters,2023-10-02,M,Hard,128,R64,3,84.0,6-4 6-3,Grigor Dimitrov,19.0,1880.0,32.3,54.0,918.0,1,-35.0,6,9,0.6,0.6
Shanghai Masters,2023-10-02,M,Hard,128,SF,3,109.0,7-6(7) 6-3,Grigor Dimitrov,19.0,1880.0,32.3,7.0,4550.0,0,12.0,7,10,0.7,0.6666666666666666
Vienna,2023-10-23,A,Hard,32,R32,3,93.0,6-3 6-4,Grigor Dimitrov,17.0,2195.0,32.4,22.0,1640.0,1,-5.0,0,0,0.0,0.0
Vienna,2023-10-23,A,Hard,32,R16,3,126.0,3-6 6-2 6-4,Grigor Dimitrov,17.0,2195.0,32.4,3.0,7355.0,0,14.0,1,1,0.1,0.06666666666666667
Paris Masters,2023-10-30,M,Hard,64,SF,3,151.0,6-3 6-7(1) 7-6(3),Grigor Dimitrov,17.0,2060.0,32.4,6.0,4435.0,1,11.0,2,2,0.2,0.13333333333333333
Paris Masters,2023-10-30,M,Hard,64,QF,3,98.0,6-1 4-6 6-4,Grigor Dimitrov,17.0,2060.0,32.4,11.0,3110.0,1,6.0,3,3,0.3,0.2
Paris Masters,2023-10-30,M,Hard,64,R16,3,67.0,6-2 6-2,Grigor Dimitrov,17.0,2060.0,32.4,33.0,1289.0,1,-16.0,4,4,0.4,0.26666666666666666
Paris Masters,2023-10-30,M,Hard,64,R32,3,174.0,6-3 6-7(4) 7-6(2),Grigor Dimitrov,17.0,2060.0,32.4,3.0,7200.0,1,14.0,5,5,0.5,0.3333333333333333
Paris Masters,2023-10-30,M,Hard,64,R64,3,138.0,6-2 6-7(4) 6-3,Grigor Dimitrov,17.0,2060.0,32.4,22.0,1640.0,1,-5.0,6,6,0.6,0.4
Paris Masters,2023-10-30,M,Hard,64,F,3,98.0,6-4 6-3,Grigor Dimitrov,17.0,2060.0,32.4,1.0,11045.0,0,16.0,7,7,0.7,0.4666666666666667
Brisbane,2024-01-01,A,Hard,32,F,3,136.0,7-6(5) 6-4,Grigor Dimitrov,14.0,2570.0,32.6,8.0,3660.0,1,6.0,0,0,0.0,0.0
Brisbane,2024-01-01,A,Hard,32,SF,3,109.0,6-3 7-5,Grigor Dimitrov,14.0,2570.0,32.6,55.0,902.0,1,-41.0,1,1,0.1,0.06666666666666667
Brisbane,2024-01-01,A,Hard,32,QF,3,78.0,6-1 6-4,Grigor Dimitrov,14.0,2570.0,32.6,71.0,744.0,1,-57.0,2,2,0.2,0.13333333333333333
Brisbane,2024-01-01,A,Hard,32,R16,3,67.0,6-1 6-2,Grigor Dimitrov,14.0,2570.0,32.6,56.0,891.0,1,-42.0,3,3,0.3,0.2
Brisbane,2024-01-01,A,Hard,32,R32,3,147.0,4-6 7-5 6-2,Grigor Dimitrov,14.0,2570.0,32.6,42.0,1050.0,1,-28.0,4,4,0.4,0.26666666666666666
Australian Open,2024-01-15,G,Hard,128,R128,5,207.0,4-6 6-3 7-6(1) 6-2,Grigor Dimitrov,13.0,2775.0,32.6,70.0,782.0,1,-57.0,0,5,0.0,0.3333333333333333
Australian Open,2024-01-15,G,Hard,128,R64,5,208.0,6-3 6-2 4-6 6-4,Grigor Dimitrov,13.0,2775.0,32.6,80.0,711.0,1,-67.0,1,6,0.1,0.4
Australian Open,2024-01-15,G,Hard,128,R32,5,185.0,6-7(3) 6-4 6-2 7-6(6),Grigor Dimitrov,13.0,2775.0,32.6,69.0,814.0,0,-56.0,2,7,0.2,0.4666666666666667
Marseille,2024-02-05,A,Hard,32,SF,3,177.0,6-7(3) 6-4 7-6(5),Grigor Dimitrov,13.0,2785.0,32.7,18.0,1910.0,1,-5.0,0,0,0.0,0.0
Marseille,2024-02-05,A,Hard,32,QF,3,86.0,6-3 7-6(3),Grigor Dimitrov,13.0,2785.0,32.7,94.0,635.0,1,-81.0,1,1,0.1,0.06666666666666667
Marseille,2024-02-05,A,Hard,32,R16,3,92.0,6-1 7-6(5),Grigor Dimitrov,13.0,2785.0,32.7,34.0,1220.0,1,-21.0,2,2,0.2,0.13333333333333333
Marseille,2024-02-05,A,Hard,32,F,3,83.0,6-4 6-3,Grigor Dimitrov,13.0,2785.0,32.7,21.0,1775.0,0,-8.0,3,3,0.3,0.2
Rotterdam,2024-02-12,A,Hard,32,QF,3,120.0,7-6(2) 3-6 6-4,Grigor Dimitrov,13.0,2905.0,32.7,57.0,920.0,1,-44.0,4,4,0.4,0.26666666666666666
Rotterdam,2024-02-12,A,Hard,32,R16,3,88.0,6-3 7-5,Grigor Dimitrov,13.0,2905.0,32.7,86.0,682.0,1,-73.0,5,5,0.5,0.3333333333333333
Rotterdam,2024-02-12,A,Hard,32,R32,3,93.0,7-6(4) 6-3,Grigor Dimitrov,13.0,2905.0,32.7,48.0,975.0,1,-35.0,6,6,0.6,0.4
Rotterdam,2024-02-12,A,Hard,32,SF,3,83.0,6-4 6-3,Grigor Dimitrov,13.0,2905.0,32.7,11.0,2970.0,0,2.0,7,7,0.7,0.4666666666666667
Indian Wells Masters,2024-03-04,M,Hard,128,R32,3,80.0,6-3 6-3,Grigor Dimitrov,13.0,2880.0,32.8,21.0,1950.0,1,-8.0,0,0,0.0,0.0
Indian Wells Masters,2024-03-04,M,Hard,128,R64,3,89.0,7-5 6-2,Grigor Dimitrov,13.0,2880.0,32.8,88.0,689.0,1,-75.0,1,1,0.1,0.06666666666666667
Indian Wells Masters,2024-03-04,M,Hard,128,R16,3,76.0,6-4 6-4,Grigor Dimitrov,13.0,2880.0,32.8,4.0,7715.0,0,9.0,2,2,0.2,0.13333333333333333
Miami Masters,2024-03-18,M,Hard,128,SF,3,157.0,6-4 6-7(4) 6-4,Grigor Dimitrov,12.0,2935.0,32.8,5.0,5060.0,1,7.0,0,3,0.0,0.2
Miami Masters,2024-03-18,M,Hard,128,QF,3,92.0,6-2 6-4,Grigor Dimitrov,12.0,2935.0,32.8,2.0,8805.0,1,10.0,1,4,0.1,0.26666666666666666
Miami Masters,2024-03-18,M,Hard,128,R16,3,162.0,3-6 6-3 7-6(3),Grigor Dimitrov,12.0,2935.0,32.8,9.0,3370.0,1,3.0,2,5,0.2,0.3333333333333333
Miami Masters,2024-03-18,M,Hard,128,R32,3,46.0,6-1 6-0,Grigor Dimitrov,12.0,2935.0,32.8,56.0,940.0,1,-44.0,3,6,0.3,0.4
Miami Masters,2024-03-18,M,Hard,128,R64,3,146.0,6-7(5) 7-6(5) 6-2,Grigor Dimitrov,12.0,2935.0,32.8,44.0,1040.0,1,-32.0,4,7,0.4,0.4666666666666667
Miami Masters,2024-03-18,M,Hard,128,F,3,73.0,6-3 6-1,Grigor Dimitrov,12.0,2935.0,32.8,3.0,8310.0,0,9.0,5,8,0.5,0.5333333333333333
Monte Carlo Masters,2024-04-08,M,Clay,64,R32,3,91.0,6-4 6-3,Grigor Dimitrov,9.0,3540.0,32.8,66.0,855.0,1,-57.0,0,0,0.0,0.0
Monte Carlo Masters,2024-04-08,M,Clay,64,R64,3,89.0,7-5 6-2,Grigor Dimitrov,9.0,3540.0,32.8,138.0,464.0,1,-129.0,1,1,0.1,0.06666666666666667
Monte Carlo Masters,2024-04-08,M,Clay,64,R16,3,210.0,7-6(9) 3-6 7-6(2),Grigor Dimitrov,9.0,3540.0,32.8,7.0,3795.0,0,2.0,2,2,0.2,0.13333333333333333
Madrid Masters,2024-04-22,M,Clay,128,R64,3,154.0,6-2 6-7(4) 6-3,Grigor Dimitrov,10.0,3640.0,32.9,74.0,766.0,0,-64.0,0,3,0.0,0.2
Rome Masters,2024-05-06,M,Clay,128,R32,3,103.0,7-6(3) 6-3,Grigor Dimitrov,10.0,3605.0,32.9,137.0,463.0,1,-127.0,0,1,0.0,0.06666666666666667
Rome Masters,2024-05-06,M,Clay,128,R64,3,97.0,7-5 6-4,Grigor Dimitrov,10.0,3605.0,32.9,80.0,721.0,1,-70.0,1,2,0.1,0.13333333333333333
Rome Masters,2024-05-06,M,Clay,128,R16,3,162.0,6-2 6-7(11) 6-1,Grigor Dimitrov,10.0,3605.0,32.9,13.0,2870.0,0,-3.0,2,3,0.2,0.2
Roland Garros,2024-05-27,G,Clay,128,R16,5,169.5,7-6(5) 6-4 7-6(3),Grigor Dimitrov,10.0,3555.0,33.0,8.0,3885.0,1,2.0,0,0,0.0,0.0
Roland Garros,2024-05-27,G,Clay,128,R32,5,169.5,6-3 7-6(4) 4-6 6-4,Grigor Dimitrov,10.0,3555.0,33.0,104.0,611.0,1,-94.0,1,1,0.1,0.06666666666666667
Roland Garros,2024-05-27,G,Clay,128,R64,5,169.5,6-0 6-3 6-4,Grigor Dimitrov,10.0,3555.0,33.0,43.0,1083.0,1,-33.0,2,2,0.2,0.13333333333333333
Roland Garros,2024-05-27,G,Clay,128,R128,5,169.5,6-4 6-3 6-4,Grigor Dimitrov,10.0,3555.0,33.0,87.0,681.0,1,-77.0,3,3,0.3,0.2
Roland Garros,2024-05-27,G,Clay,128,QF,5,169.5,6-2 6-4 7-6(3),Grigor Dimitrov,10.0,3555.0,33.0,2.0,8770.0,0,8.0,4,4,0.4,0.26666666666666666
Queen's Club,2024-06-17,A,Grass,32,R32,3,62.0,6-1 6-2,Grigor Dimitrov,10.0,3775.0,33.0,21.0,1845.0,1,-11.0,0,0,0.0,0.0
Queen's Club,2024-06-17,A,Grass,32,R16,3,119.0,6-4 3-6 7-5,Grigor Dimitrov,10.0,3775.0,33.0,23.0,1775.0,0,-13.0,1,1,0.1,0.06666666666666667
Wimbledon,2024-07-01,G,Grass,128,R128,5,104.0,6-3 6-4 7-5,Grigor Dimitrov,10.0,3750.0,33.1,56.0,871.0,1,-46.0,0,2,0.0,0.13333333333333333
Wimbledon,2024-07-01,G,Grass,128,R64,5,206.0,5-7 6-7(4) 6-4 6-2 6-4,Grigor Dimitrov,10.0,3750.0,33.1,91.0,658.0,1,-81.0,1,3,0.1,0.2
Wimbledon,2024-07-01,G,Grass,128,R32,5,107.0,6-3 6-4 6-3,Grigor Dimitrov,10.0,3750.0,33.1,33.0,1260.0,1,-23.0,2,4,0.2,0.26666666666666666
Wimbledon,2024-07-01,G,Grass,128,R16,5,40.0,5-3 RET,Grigor Dimitrov,10.0,3750.0,33.1,5.0,6445.0,0,5.0,3,5,0.3,0.3333333333333333
Canada Masters,2024-08-05,M,Hard,64,R32,3,55.0,6-1 6-0,Grigor Dimitrov,10.0,3600.0,33.2,74.0,741.0,1,-64.0,0,0,0.0,0.0
Canada Masters,2024-08-05,M,Hard,64,R16,3,158.0,4-6 7-6(5) 6-3,Grigor Dimitrov,10.0,3600.0,33.2,62.0,821.0,0,-52.0,1,1,0.1,0.06666666666666667
Cincinnati Masters,2024-08-12,M,Hard,64,R32,3,115.0,4-6 6-4 6-3,Grigor Dimitrov,9.0,3690.0,33.2,50.0,990.0,0,-41.0,2,2,0.2,0.13333333333333333
US Open,2024-08-26,G,Hard,128,R128,5,105.0,6-3 6-4 6-2,Grigor Dimitrov,9.0,3655.0,33.2,209.0,285.0,1,-200.0,0,1,0.0,0.06666666666666667
US Open,2024-08-26,G,Hard,128,R64,5,130.0,6-1 6-1 7-6(4),Grigor Dimitrov,9.0,3655.0,33.2,62.0,848.0,1,-53.0,1,2,0.1,0.13333333333333333
US Open,2024-08-26,G,Hard,128,R32,5,99.0,6-3 6-3 6-1,Grigor Dimitrov,9.0,3655.0,33.2,40.0,1210.0,1,-31.0,2,3,0.2,0.2
US Open,2024-08-26,G,Hard,128,R16,5,219.0,6-3 7-6(3) 1-6 3-6 6-3,Grigor Dimitrov,9.0,3655.0,33.2,6.0,4805.0,1,3.0,3,4,0.3,0.26666666666666666
US Open,2024-08-26,G,Hard,128,QF,5,184.0,6-3 6-7(5) 6-3 4-1 RET,Grigor Dimitrov,9.0,3655.0,33.2,20.0,2120.0,0,-11.0,4,5,0.4,0.3333333333333333
Laver Cup,2024-09-20,T,Hard,12,RR,3,135.0,7-6(4) 7-6(2),Grigor Dimitrov,10.0,3965.0,33.3,22.0,1963.0,1,-12.0,0,0,0.0,0.0
Shanghai Masters,2024-10-02,M,Hard,96,R32,3,88.0,7-6(5) 6-2,Grigor Dimitrov,10.0,3840.0,33.3,24.0,1825.0,1,-14.0,0,1,0.0,0.06666666666666667
Shanghai Masters,2024-10-02,M,Hard,96,R64,3,148.0,6-3 3-6 6-2,Grigor Dimitrov,10.0,3840.0,33.3,73.0,763.0,1,-63.0,1,2,0.1,0.13333333333333333
Shanghai Masters,2024-10-02,M,Hard,96,R16,3,123.0,6-3 3-6 6-4,Grigor Dimitrov,10.0,3840.0,33.3,65.0,822.0,0,-55.0,2,3,0.2,0.2
Stockholm,2024-10-14,A,Hard,28,SF,3,145.0,2-6 7-5 6-4,Grigor Dimitrov,10.0,3580.0,33.4,37.0,1345.0,1,-27.0,0,3,0.0,0.2
Stockholm,2024-10-14,A,Hard,28,QF,3,71.0,6-3 6-2,Grigor Dimitrov,10.0,3580.0,33.4,317.0,162.0,1,-307.0,1,4,0.1,0.26666666666666666
Stockholm,2024-10-14,A,Hard,28,R16,3,99.0,7-6(1) 6-3,Grigor Dimitrov,10.0,3580.0,33.4,95.0,603.0,1,-85.0,2,5,0.2,0.3333333333333333
Stockholm,2024-10-14,A,Hard,28,F,3,85.0,6-4 6-3,Grigor Dimitrov,10.0,3580.0,33.4,13.0,3055.0,0,-3.0,3,6,0.3,0.4
Vienna,2024-10-21,A,Hard,32,R32,3,97.0,6-4 7-5,Grigor Dimitrov,9.0,3735.0,33.4,46.0,1145.0,1,-37.0,4,4,0.4,0.26666666666666666
Vienna,2024-10-21,A,Hard,32,R16,3,151.0,6-7(5) 6-4 6-3,Grigor Dimitrov,9.0,3735.0,33.4,27.0,1723.0,0,-18.0,5,5,0.5,0.3333333333333333
Paris Masters,2024-10-28,M,Hard,56,R16,3,123.0,6-2 4-6 7-6(5),Grigor Dimitrov,9.0,3740.0,33.4,60.0,872.0,1,-51.0,2,6,0.2,0.4
Paris Masters,2024-10-28,M,Hard,56,R32,3,164.0,6-7(9) 6-3 7-5,Grigor Dimitrov,9.0,3740.0,33.4,40.0,1310.0,1,-31.0,3,7,0.3,0.4666666666666667
Paris Masters,2024-10-28,M,Hard,56,QF,3,68.0,6-2 6-3,Grigor Dimitrov,9.0,3740.0,33.4,21.0,2225.0,0,-12.0,4,8,0.4,0.5333333333333333
Acapulco,2023-02-27,A,Hard,32,R32,3,169.0,6-4 4-6 7-6(2),Guido Andreozzi,342.0,144.0,31.5,4.0,5515.0,0,338.0,0,0,0.0,0.0
Kitzbuhel,2023-07-31,A,Clay,32,R32,3,125.0,5-7 6-4 6-2,Guido Andreozzi,240.0,245.0,31.9,158.0,371.0,1,82.0,0,0,0.0,0.0
Kitzbuhel,2023-07-31,A,Clay,32,R16,3,75.0,6-2 6-2,Guido Andreozzi,240.0,245.0,31.9,34.0,1231.0,0,206.0,1,1,0.1,0.06666666666666667
Umag,2024-07-22,A,Clay,32,R32,3,122.0,4-6 6-3 6-2,Guido Andreozzi,406.0,118.0,32.9,136.0,461.0,0,270.0,0,0,0.0,0.0
Cordoba,2023-02-06,A,Clay,32,R32,3,80.0,6-2 6-2,Guido Pella,1018.0,10.0,32.7,221.0,248.0,1,797.0,0,0,0.0,0.0
Cordoba,2023-02-06,A,Clay,32,R16,3,89.0,6-3 6-4,Guido Pella,1018.0,10.0,32.7,138.0,411.0,0,880.0,1,1,0.1,0.06666666666666667
Buenos Aires,2023-02-13,A,Clay,32,R32,3,122.0,6-4 7-5,Guido Pella,723.0,30.0,32.7,67.0,777.0,0,656.0,2,2,0.2,0.13333333333333333
Indian Wells Masters,2023-03-06,M,Hard,128,R128,3,154.0,3-6 7-5 6-2,Guido Pella,739.0,30.0,32.8,78.0,676.0,1,661.0,0,0,0.0,0.0
Indian Wells Masters,2023-03-06,M,Hard,128,R64,3,111.0,7-6(3) 7-6(4),Guido Pella,739.0,30.0,32.8,36.0,1034.0,0,703.0,1,1,0.1,0.06666666666666667
Miami Masters,2023-03-20,M,Hard,128,R128,3,125.0,1-6 6-3 6-2,Guido Pella,581.0,55.0,32.8,88.0,642.0,1,493.0,0,2,0.0,0.13333333333333333
Miami Masters,2023-03-20,M,Hard,128,R64,3,113.0,6-3 3-6 6-3,Guido Pella,581.0,55.0,32.8,30.0,1345.0,0,551.0,1,3,0.1,0.2
Rome Masters,2023-05-08,M,Clay,128,R128,3,100.0,6-3 6-4,Guido Pella,484.0,80.0,32.9,41.0,985.0,1,443.0,0,0,0.0,0.0
Rome Masters,2023-05-08,M,Clay,128,R64,3,99.0,6-0 7-6(4),Guido Pella,484.0,80.0,32.9,34.0,1115.0,0,450.0,1,1,0.1,0.06666666666666667
